time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.6723291828588175,0.7201439136169231,3.0613313816179186,0.2276683339809713,0.1837181694045915,0.0,-1.3774177586744314,1.5501269438486496,2.853810606912856,0.2296354014573143,0.18367185454707602,0.0,495.2990369372382,495.9041880234653,495.4018745875096,494.9968710523016
1.8600000000000012,-0.7586741831396434,0.8175798569717152,3.2339400027223695,0.240783753735327,0.1951434592237664,0.0,-1.5017536196842407,1.6987823951756502,2.8987808761803313,0.2074610521223071,0.1972364021152946,0.0,450.25092170085605,450.8662241140887,451.0590866709641,448.63477948605725
1.9200000000000013,-0.852758332219621,0.9242228243635686,3.409387584414746,0.2531305874703831,0.20672114531433916,0.0,-1.6354182301827402,1.8569062837303638,2.94835532055259,0.20409397922683442,0.1886571350577372,0.0,454.7552548972309,453.52689970551995,454.4285272455539,453.5981069869931
1.9800000000000013,-0.9554275482539466,1.0409683022615488,3.5892337720404552,0.26570336306504405,0.21723547058540937,0.0,-1.7878493416764174,2.0355294010742004,3.045054745767443,0.21505926578716952,0.1617080166302632,0.0,473.69528611588083,471.0801642851301,471.4630933613117,471.7695264128475
2.0400000000000014,-1.0675755052034894,1.168798105898917,3.7752340927792973,0.278987555693452,0.227178213505411,0.0,-1.9512622456127213,2.2264184142702836,3.15331796474924,0.2278187485835453,0.1697653422312352,0.0,478.5610676586942,478.73406143298917,478.9967529047366,479.39567384132573
2.1000000000000014,-1.1882096636301696,1.3064981260357686,3.961247280558308,0.2927490470235936,0.2376752722243456,0.0,-2.070691424850604,2.3644607450071105,3.046699830762101,0.23090970541906333,0.18018063886947153,0.0,408.0250365896237,408.48613635147825,408.2945464468489,407.93971116884285
2.1600000000000015,-1.316686650494335,1.4532642358882206,4.142766852061675,0.3070996487567115,0.24872793821718275,0.0,-2.2127490934507454,2.5286452564789155,3.003043756165322,0.24751806414878097,0.1882810232372822,0.0,432.3506798748833,432.53583315684625,432.347091493725,433.13131572502164
2.2200000000000015,-1.454592562390687,1.6109289452934346,4.324171323468425,0.3222753592819929,0.26130608215228257,0.0,-2.3851026472725754,2.727792063114931,3.042162855231839,0.25839951556791874,0.23119553199596518,0.0,462.62250256268067,465.516137653648,463.2971456381642,463.4888571647763
2.2800000000000016,-1.6022990971218631,1.7798415642621377,4.504942208720026,0.3387612939401379,0.2756264421446142,0.0,-2.539536980749728,2.903562518773718,2.9823922072604296,0.2912727514248968,0.24621957393885954,0.0,433.8238385651808,434.4591840234542,430.56490048997915,432.6756665903516
2.3400000000000016,-1.7600868761803294,1.9601895968028573,4.683839409964121,0.35621483983137736,0.29031274981578825,0.0,-2.72119440701687,3.109025984395373,2.9791165595887508,0.2905236002378019,0.24332376266425496,0.0,455.6528505401797,454.72996321716397,457.4707163800104,456.6122289508255
2.4000000000000017,-1.9292907349138,2.1533978234749633,4.863082990790593,0.3743935084759533,0.30527891328106005,0.0,-2.9200526083785325,3.332193859443661,2.993629909581588,0.31555730912052443,0.25561844463222755,0.0,465.7991556689682,466.0938562420037,466.4977708346257,467.68488090704165
2.4600000000000017,-2.1099606389917076,2.3593874594684543,5.040752545553064,0.3944549750303583,0.32065438023728277,0.0,-3.1033628509580686,3.5351086287559497,2.927038360447554,0.35332351077497914,0.256913049961291,0.0,443.29022590836644,442.6692203902069,440.69578121016133,442.999335740691
2.520000000000002,-2.3018612382425565,2.577771723854409,5.214121126898612,0.4159820555337719,0.3368210160541665,0.0,-3.294401686293172,3.7453757045161025,2.8501005809973012,0.3643048449955747,0.2820947793607621,0.0,441.5848933617924,442.9664613313454,443.5690985166159,443.51423940509824
2.580000000000002,-2.5060975691821383,2.809719941516692,5.384175294904039,0.4378388381598919,0.35469047346304183,0.0,-3.514638506319986,3.987132622401752,2.815924176616686,0.3642785635123508,0.3137118534561089,0.0,463.54267494917457,465.27205163478834,463.3298600329446,462.3203083419951
2.640000000000002,-2.7230611387992907,3.0555135071202475,5.549916323196444,0.46032458910069707,0.3743313269327242,0.0,-3.7186864957143997,4.20677136904178,2.7067230635291115,0.38534770188474593,0.34111244020926323,0.0,440.58021610937067,441.99662947018874,441.35988712329373,442.11473845456146
2.700000000000002,-2.9527934931116797,3.3149545806694,5.709306473319436,0.4838783377860061,0.3951399627066099,0.0,-3.940282822309225,4.441956039656461,2.603858678740568,0.39985798902914665,0.35257664904008773,0.0,449.2301558837979,449.2054858629064,450.17167781070333,450.2907967936455
2.760000000000002,-3.195856286835876,3.5884070496736937,5.8615875013127745,0.5084730335116125,0.4159795458121849,0.0,-4.162951182415101,4.673736743166145,2.4697853765911937,0.4200671392547276,0.3420520409551343,0.0,444.8565500993204,442.9476390005083,443.61973180478117,444.18883330013614
2.820000000000002,-3.4538424800943988,3.8773606630358213,6.007952825999961,0.5341379543736196,0.4368111333622178,0.0,-4.437585379466724,4.958471694203937,2.40562394207102,0.43553331995427585,0.3524120503294362,0.0,477.92499329339523,477.7422764769624,479.04069118752733,479.06361019451293
2.880000000000002,-3.728995388043577,4.184010303007942,6.150665169885578,0.5604661645869928,0.45788642287608905,0.0,-4.735030100378102,5.263382541080711,2.347576803029351,0.44214764428712355,0.35012407876599644,0.0,491.13649807894814,489.93059381909575,489.90693299636234,489.17450339290286
2.940000000000002,-4.021273962074322,4.5080329872128875,6.2876125232536255,0.5874905188405055,0.4787707072658147,0.0,-5.008312183186856,5.537493404913696,2.2140181669690677,0.45877134501616157,0.34602992361494983,0.0,470.782785746902,469.4018830493715,469.98285002356107,470.02439805408454
3.000000000000002,-4.330462002904051,4.848918548980336,6.41646803507029,0.615566568712727,0.5000848539314111,0.0,-5.298501720455963,5.825267841712129,2.0775201638927765,0.4772191315421834,0.3645615735330075,0.0,477.7534117747716,478.1541484554823,478.7939942181804,478.8982667160845
3.0600000000000023,-4.656393996269847,5.206225968478853,6.535253127684783,0.6446253372947304,0.5222379885531243,0.0,-5.566392826448138,6.0848072850849375,1.878758124803786,0.4915041944943923,0.37394890562394845,0.0,461.9905670974414,461.62402063345615,462.02374100397145,461.7673290045044
3.1200000000000023,-4.998531064345039,5.579101937465938,6.641513310530886,0.6751542532766202,0.5442908050827722,0.0,-5.838495544349891,6.344051412788995,1.6599414218784478,0.5263111917844995,0.36111686533887577,0.0,464.17873487772954,461.957439779757,461.72506034388226,463.09030282078277
3.1800000000000024,-5.357407688682614,5.96783225982366,6.734435594029843,0.7076701560784535,0.5660531940262077,0.0,-6.12410695313556,6.613096376962037,1.4338728527819604,0.5577311727570224,0.3643456717207003,0.0,469.9000669621476,469.00704151255354,470.28579399858535,471.2271583567714
3.2400000000000024,-5.7306798290741465,6.369790517116206,6.809834798472697,0.7421023188135116,0.588656879978763,0.0,-6.318542605669213,6.785321149632263,1.0774581794030909,0.5901509325636188,0.38923697478774133,0.0,412.957506479974,414.0302975078025,412.9566968356636,414.2134382074396
3.3000000000000025,-6.118698858555938,6.785101541696812,6.866748020920533,0.777392339994651,0.6122305844274161,0.0,-6.61508515487927,7.057352844493985,0.8157743399187473,0.5862296308208927,0.39663025465463075,0.0,474.44349882889327,473.77587361416477,475.01700714344406,472.9230485059487
3.3600000000000025,-6.522071168149207,7.214159181679345,6.904829076245804,0.8134852268970221,0.6369248714811064,0.0,-6.830512971780914,7.2438312069443995,0.4511814342261211,0.6170205299458842,0.42667453453101584,0.0,429.6276749881033,430.9556393214023,428.143752643685,429.04518565181434
3.4200000000000026,-6.938178620616358,7.654094495906816,6.920406176690686,0.8507255259958013,0.6635280409255921,0.0,-7.039452725044114,7.419753474752214,0.06569877454055992,0.6243915487986652,0.46027502730782827,0.0,425.80194896627273,427.3708829217424,427.1586255766318,425.87073606854824
